city,state_abbr,zip,status,access,network,latitude,longitude,id_number,owner,fed_agency_type,fed_agency_name,ev_connector_types
Greer,SC,29651,E,Public - Credit card at all times,,34.884975,-82.220538,41264,SG,,,J1772
Wytheville,VA,24382,E,Public - Call ahead,,36.933238,-81.0042103,60891,P,,,NEMA520
Mt. Laurel,NJ,8054,E,Public,Greenlots,39.9280247,-74.9556143,60198,P,,,J1772 CHADEMO J1772COMBO
Little Rock,AR,72201,E,Public,ChargePoint Network,34.7466892,-92.2703943,48959,,,,J1772
Indio,CA,92201,E,Public,,33.731614,-116.241283,50149,P,,,NEMA520
Holland,MI,49423,E,Public,ChargePoint Network,42.7917747,-86.1049652,48673,,,,NEMA520 J1772
Romeo,MI,48065,E,Private,GE WattStation,42.80362902,-82.99214984,72996,,,,J1772
Spring,TX,77380,E,Public - Card key at all times,eVgo Network,30.12689018,-95.44541168,73351,,,,CHADEMO
Massillon,OH,44646,E,Public,,40.794772,-81.462062,46423,P,,,J1772
West Hollywood,CA,90069,E,Public,Tesla,34.0948898,-118.3727567,68918,P,,,TESLA
Providence,RI,2904,E,Public,ChargePoint Network,41.8528417,-71.4124659,62333,,,,J1772
Secaucus,NJ,7094,E,Public,ChargePoint Network,40.7629395,-74.0762634,38820,,,,NEMA520 J1772
Durham,NC,27701,E,Public,ChargePoint Network,35.993471,-78.9056639,57800,,,,J1772
Philadelphia,PA,19116,E,Public - Card key at all times,SemaCharge Network,40.1026176,-75.0287676,43758,,,,J1772
Methuen,MA,1844,E,Public,ChargePoint Network,42.743522,-71.1589201,71468,,,,J1772
San Diego,CA,92103,P,PLANNED - not yet accessible (Public),,32.748529,-117.149886,71522,LG,,,J1772
Lee's Summit,MO,64081,E,Public,ChargePoint Network,38.9102981,-94.3969508,72050,,,,J1772
St. Petersburg,FL,33731,E,Public,,27.772514,-82.634781,49951,T,,,J1772
Denver,CO,80202,E,Public,ChargePoint Network,39.7477036,-104.9897862,65319,,,,J1772
Sanford,NC,27330,E,Public,,35.494066,-79.1801955,43363,P,,,J1772
Baltimore,MD,21201,E,Public,ChargePoint Network,39.2878761,-76.6190262,40001,,,,NEMA520 J1772
Ann Arbor,MI,48105,E,Public,ChargePoint Network,42.2623191,-83.6648445,41842,,,,NEMA520 J1772
Westminster,SC,29693,E,Public,,34.66767,-83.0416,48585,LG,,,J1772
Victorville,CA,92392,E,Public,,34.510833,-117.3256,49149,P,,,J1772
Honolulu,HI,96814,E,Public,,21.2928238,-157.8523073,61241,P,,,J1772
Chico,CA,95928,E,Public,ChargePoint Network,39.7238413,-121.8138242,72475,,,,J1772COMBO
Knoxville,TN,37932,E,Private,Greenlots,35.922001,-84.14212,49206,P,,,NEMA515 J1772
Lubbock,TX,79424,E,Private,,33.535048,-101.958266,48231,P,,,J1772
Baltimore,MD,21224,E,Public,Greenlots,39.280037,-76.547246,68344,P,,,CHADEMO J1772COMBO
Beverly Hills,CA,90210,E,Public,ChargePoint Network,34.0719663,-118.4005147,56935,,,,J1772
Wilmington,NC,28403,E,Public,,34.208026,-77.86279,49884,T,,,J1772
Mountain View,CA,94043,E,Public,ChargePoint Network,37.428314,-122.0961024,62887,,,,J1772
Nashville,TN,37027,E,Public,Tesla,35.969135,-86.804301,65513,P,,,J1772 TESLA
Plymouth Meeting,PA,19462,E,Public,ChargePoint Network,40.130208,-75.282637,66673,,,,J1772
Delray Beach,FL,33444,E,Public - Call ahead,,26.440907,-80.087092,52531,P,,,J1772
Rochester,NY,14623,E,Public,,43.0839818,-77.6745421,63988,P,,,J1772
Oakland,CA,94609,E,Public - Card key at all times,SemaCharge Network,37.8229086,-122.2659124,43481,,,,J1772
Fairport,NY,14450,E,Public,,43.1004326,-77.4419733,51537,P,,,J1772
Smyrna,TN,37167,E,Public,Blink Network,35.972499,-86.57384,45120,,,,J1772
Plattsburgh,NY,12901,E,Public,,40.7726566,-73.7497096,65281,SG,,,J1772
Carbondale,CO,81623,E,Public,,39.4016253,-107.2140923,62047,P,,,J1772
Martinez,CA,94553,E,Public,ChargePoint Network,38.0184746,-122.1345444,36347,,,,NEMA520 J1772
Baltimore,MD,21244,E,Public - Card key at all times,SemaCharge Network,39.325403,-76.751758,41228,,,,J1772
Boyne Falls,MI,49713,E,Public,Tesla,45.1634357,-84.9304231,74555,P,,,TESLA
Monroe,GA,30655,E,Public - Card key at all times,SemaCharge Network,33.791232,-83.7125294,43434,,,,J1772
Santa Monica,CA,90405,E,Public,,33.9986803,-118.4797343,7230,LG,,,NEMA520 J1772
Phoenix,AZ,85004,E,Public,Blink Network,33.449695,-112.067236,72097,,,,J1772
Killeen,TX,76542,E,Public,Tesla,31.087196,-97.7161209,75148,P,,,TESLA
Merritt Island,FL,32952,E,Private,,28.3568718,-80.6910992,46593,P,,,J1772
Santa Ynez,CA,93460,E,Public,,34.6102206,-120.0860616,51960,P,,,J1772
Dallas,TX,75201,E,Public,Blink Network,32.779853,-96.794503,63759,,,,J1772
Cambridge,MA,2139,E,Public,ChargePoint Network,42.3670845,-71.1053162,48658,,,,J1772
Tampa,FL,33620,E,Public,ChargePoint Network,28.0558168,-82.4082332,74847,,,,J1772
Hillsboro,OR,97123,E,Public,Blink Network,45.536083,-122.901389,46447,,,,J1772
Coral Springs,FL,33071,E,Public - Card key at all times,eVgo Network,26.24242592,-80.24916077,73710,,,,J1772COMBO
Bellevue,WA,98004,E,Public,ChargePoint Network,47.6197119,-122.1969586,62654,,,,J1772
Charlotte,NC,28205,E,Public,ChargePoint Network,35.225606,-80.822678,52800,,,,J1772
Detroit,MI,48202,E,Public,,42.35658403,-83.07338264,64729,P,,,J1772
Dublin,CA,94568,E,Public,ChargePoint Network,37.7028822,-121.9189394,45313,,,,NEMA520 J1772
Davis,CA,95618,E,Public - Card key at all times,eVgo Network,38.55285263,-121.6915817,69531,,,,CHADEMO
Allen,TX,75013,E,Public,Blink Network,33.088313,-96.683024,48784,,,,J1772
Niles,MI,49120,E,Public,,41.83037,-86.257139,70666,P,,,J1772
Ankeny,IA,50021,E,Public,,41.6987049,-93.578809,51972,P,,,J1772
Boone,NC,28607,E,Public,,36.2119312,-81.6791372,63368,P,,,J1772
Pismo Beach,CA,93449,E,Public,Tesla,35.1492227,-120.6531536,68917,P,,,TESLA
Farmington,NM,87402,E,Public,Tesla,36.7669305,-108.1445472,60094,P,,,TESLA
Bowie,MD,20716,E,Private,,38.924263,-76.718072,47689,P,,,J1772
Lehi,UT,84043,E,Public,ChargePoint Network,40.4352548,-111.8910625,61073,,,,J1772
San Bernardino,CA,92408,E,Public,ChargePoint Network,34.0716362,-117.2964019,64743,,,,J1772
Naples,FL,34110,E,Public,ChargePoint Network,26.2766354,-81.8011599,60803,,,,J1772
Lahaina,HI,96761,E,Public,,20.9242393,-156.693622,61226,P,,,CHADEMO
Mesquite,TX,75150,E,Public - Call ahead,,32.829375,-96.629887,39742,P,,,J1772
Baltimore,MD,21213,E,Private,,39.3065039,-76.566248,71142,P,,,J1772
Galesburg,IL,61401,E,Private,,40.973058,-90.383695,46824,P,,,J1772
Bowling Green,OH,43403,E,Public,,41.382575,-83.642614,49043,P,,,J1772
Altamonte Springs,FL,32714,E,Public,ChargePoint Network,28.6086086,-81.385305,60786,,,,J1772
Baltimore,MD,21230,E,Public,ChargePoint Network,39.2693162,-76.5995867,65041,,,,J1772
Wilsonville,OR,97070,E,Public - Call ahead,,45.326897,-122.771015,39841,P,,,J1772
Everett,WA,98203,E,Public - Card key at all times,SemaCharge Network,47.935727,-122.218396,44139,,,,J1772
Madison,WI,53706,E,Public,ChargePoint Network,43.0761116,-89.4141419,62663,,,,J1772
Greenville,SC,29607,E,Public,ChargePoint Network,34.803605,-82.347947,50404,,,,J1772 NEMA520
Chattanooga,TN,37402,E,Public,Blink Network,35.040886,-85.310437,41477,,,,J1772
Grand Rapids,MI,49506,E,Public,ChargePoint Network,42.9599876,-85.644371,37692,,,,NEMA520 J1772
North Attleboro,MA,2761,E,Public - Call ahead,,41.959864,-71.342487,45902,P,,,J1772
Greenwood,MS,38930,E,Private,,33.525183,-90.207653,45831,P,,,J1772
Thousand Oaks,CA,91360,E,Public,Blink Network,34.184008,-118.877536,21640,,,,J1772
Highland Village,TX,75077,E,Public,Blink Network,33.072767,-97.086686,64477,,,,J1772
Washington,DC,20005,E,Public,ChargePoint Network,38.9015274,-77.0354996,57277,,,,NEMA520 J1772
Eugene,OR,97402,E,Public,Blink Network,44.046397,-123.17053,46443,,,,J1772
Harrison,AR,72601,E,Private,,36.24613,-93.114322,74677,P,,,J1772
Austin,TX,78745,E,Public,ChargePoint Network,30.2319183,-97.7988815,43274,,,,J1772
Los Angeles,CA,90095,E,Private,,34.0727134,-118.4495196,60130,SG,,,J1772
Alpharetta,GA,30022,E,Public - Card key at all times,SemaCharge Network,34.0603291,-84.2700786,74855,,,,J1772
Monterey,CA,93940,E,Public,ChargePoint Network,36.5871391,-121.8497925,50426,,,,NEMA520 J1772
Pittsburgh,PA,15213,E,Public,Tesla,40.4448384,-79.9474558,75188,P,,,TESLA
Columbus,GA,31904,E,Public - Call ahead,,32.540267,-84.965321,46649,P,,,J1772 CHADEMO
Minneapolis,MN,55404,P,PLANNED - not yet accessible (Public),,44.9677755,-93.2673356,64811,P,,,J1772
Santa Clara,CA,95054,E,Private,GE WattStation,37.38528827,-121.9636797,72773,,,,J1772
Chicago,IL,60606,E,Private - Fleet customers only,,41.88087,-87.6373,50075,P,,,J1772
Englewood,FL,34223,E,Public,ChargePoint Network,26.9611411,-82.359371,66554,,,,J1772
Bakersfield,CA,93313,E,Public,ChargePoint Network,35.3051447,-119.0346228,60641,,,,J1772
Healdsburg,CA,95448,E,Public - Call ahead,,38.6085938,-122.8688,45240,P,,,J1772
Newark,CA,94560,E,Public,ChargePoint Network,37.5363579,-122.062851,43480,,,,J1772
Pleasanton,CA,94588,E,Public,ChargePoint Network,37.6977422,-121.924364,67017,,,,J1772
Montauk,NY,11954,E,Public - Card key at all times,SemaCharge Network,41.0483786,-71.9493869,63254,,,,J1772
Camarillo,CA,93010,E,Public,ChargePoint Network,34.2197024,-119.0647675,63087,,,,J1772
Charlotte,NC,28227,E,Private,,35.167895,-80.742165,47118,P,,,J1772
Lansing,MI,48912,E,Private,,42.7230725,-84.5422506,50842,T,,,J1772
Los Angeles,CA,90036,E,Public,,34.0730618,-118.3585639,69138,P,,,J1772
Seattle,WA,98109,E,Public,ChargePoint Network,47.6189966,-122.3467204,70036,,,,J1772
Redmond,WA,98052,E,Public - Card key at all times,eVgo Network,47.67137146,-122.1194916,70766,,,,J1772COMBO
Plano,TX,75074,E,Public,Blink Network,33.054662,-96.679472,50905,,,,J1772
Rome,GA,30161,E,Private,,34.285885,-85.136626,46666,P,,,J1772
Kansas City,MO,64105,E,Public,ChargePoint Network,39.1059791,-94.588468,71942,,,,J1772
Greenwood,SC,29646,E,Public - Call ahead,,34.211372,-82.1778025,47079,P,,,J1772
Panama City Beach,FL,32407,E,Public,ChargePoint Network,30.1736706,-85.7541956,62077,,,,NEMA520 J1772
Peoria,IL,61615,E,Public,ChargePoint Network,40.7802106,-89.6779853,69693,,,,J1772
Fort Lauderdale,FL,33309,E,Public,ChargePoint Network,26.2093961,-80.1419474,65362,,,,J1772
Milwaukee,WI,53224,E,Private,,43.145628,-88.052107,49773,P,,,J1772
Dallas,TX,75254,E,Public,ChargePoint Network,32.941149,-96.820839,69865,,,,J1772
Jupiter,FL,33478,E,Private,,26.9049396,-80.2993381,70042,T,,,J1772
Kennewick,WA,99338,E,Public,Tesla,46.1778903,-119.189503,74979,P,,,TESLA
Dearborn,MI,48126,E,Private,GE WattStation,42.31738821,-83.21021226,74031,,,,J1772
Greenwich,CT,6830,E,Public,Tesla,41.040555,-73.673445,60970,P,,,TESLA
Fort Collins,CO,80525,E,Public,,40.5629691,-105.0451271,67961,LG,,,J1772
Indianapolis,IN,46268,E,Public,ChargePoint Network,39.9252333,-86.2306909,63216,,,,J1772
Meriden,CT,6450,E,Public,,41.538777,-72.782625,66759,LG,,,J1772
Austin,TX,78746,E,Public - Card key at all times,eVgo Network,30.2591362,-97.80773163,69313,,,,J1772
Irving,TX,75062,E,Public,Blink Network,32.846712,-97.010093,42480,,,,J1772
New York,NY,10003,E,Public,Tesla,40.7360343,-73.989146,74421,P,,,TESLA
San Francisco,CA,94108,E,Public,ChargePoint Network,37.7949039,-122.405295,33700,,,,J1772
San Francisco,CA,94143,E,Public,ChargePoint Network,37.7638367,-122.4584643,55801,,,,J1772
La Jolla,CA,92093,E,Public - Card key at all times,eVgo Network,32.88394928,-117.2398834,74337,,,,J1772
Babylon,NY,11702,E,Public,ChargePoint Network,40.6772468,-73.5863171,57247,,,,NEMA520 J1772
Bowmansville,PA,17507,E,Public,Blink Network,40.202287,-76.015699,65465,,,,CHADEMO J1772
Los Angeles,CA,91303,E,Public,ChargePoint Network,34.1903019,-118.6038754,72416,,,,J1772
Islamorada,FL,33036,E,Public,Tesla,24.9712199,-80.5573739,75065,P,,,TESLA
San Luis Obispo,CA,93405,E,Public,ChargePoint Network,35.2983562,-120.657602,66491,,,,J1772
Leavenworth,KS,66048,E,Public,,39.2903702,-94.9040526,52914,T,,,J1772
Buffalo,NY,14203,E,Public,,42.895779,-78.868075,50707,P,,,J1772
Ann Arbor,MI,48105,E,Public,ChargePoint Network,42.28806,-83.73482,62417,,,,J1772
West Simsbury,CT,6092,E,Private,,41.820356,-72.869086,44462,P,,,J1772
Hinesburg,VT,5461,E,Public - Card key at all times,SemaCharge Network,44.344147,-73.110085,72486,,,,J1772
Pocatello,ID,83201,P,PLANNED - not yet accessible (Private),,42.8616252,-112.4431414,73312,T,,,J1772
San Antonio,TX,78224,E,Public,ChargePoint Network,29.3238404,-98.5449167,60053,,,,J1772
Monmouth,OR,97361,E,Public,Blink Network,44.855379,-123.2374679,52067,,,,J1772
King of Prussia,PA,19406,E,Public,Blink Network,40.089817,-75.370979,65464,,,,CHADEMO J1772
Los Angeles,CA,90028,E,Public,ChargePoint Network,34.0985557,-118.3326766,75115,,,,J1772COMBO
San Diego,CA,92037,E,Public,Tesla,32.8549896,-117.258174,74943,P,,,TESLA
Surprise,AZ,85374,E,Public,Blink Network,33.629444,-112.368679,46704,,,,J1772
Colton,CA,92324,E,Public,Greenlots,34.0712807,-117.315779,63071,T,,,J1772
Orlando,FL,32819,E,Public - Call ahead,,28.47399,-81.46228,66856,P,,,TESLA J1772
Kingston,MA,2364,E,Public,ChargePoint Network,41.9957809,-70.7378078,47474,,,,J1772
Cerritos,CA,90703,E,Public - Card key at all times,eVgo Network,33.86126328,-118.1006012,69436,,,,CHADEMO
West Palm Beach,FL,33401,E,Public,ChargePoint Network,26.7060109,-80.0519726,51259,,,,J1772
Pleasant Hill,CA,94523,E,Public - Card key at all times,eVgo Network,37.94145584,-122.0577545,69363,,,,CHADEMO J1772 J1772COMBO
San Mateo,CA,94402,E,Public,ChargePoint Network,37.5622132,-122.3254442,60736,,,,J1772
Tampa,FL,33620,E,Public,ChargePoint Network,28.0672631,-82.412069,42703,,,,NEMA520 J1772
Seattle,WA,98107,E,Public,ChargePoint Network,47.6689554,-122.3888077,64374,,,,J1772
Greenwood,IN,46143,E,Public,,39.599422,-86.107108,52540,P,,,J1772
Santa Clara,CA,95051,E,Public,ChargePoint Network,37.3415283,-121.9791985,66358,,,,J1772
Plano,TX,75024,E,Public,ChargePoint Network,33.0664436,-96.8210929,60404,,,,J1772
Los Angeles,CA,90013,E,Public,ChargePoint Network,34.050075,-118.2531767,65528,,,,J1772
Barnstable,MA,2601,E,Public,ChargePoint Network,41.6678868,-70.2928059,64301,,,,J1772
Houston,TX,77030,E,Public - Card key at all times,SemaCharge Network,29.703772,-95.393267,62815,,,,J1772
Rancho Palos Verdes,CA,90275,E,Public,ChargePoint Network,33.7396164,-118.4004247,62101,,,,J1772
Richardson,TX,75080,E,Public - Call ahead,,32.9715463,-96.7195557,39746,P,,,J1772
Melrose,MA,2176,E,Public,ChargePoint Network,42.465367,-71.0611514,52791,,,,NEMA520 J1772
Roanoke Rapids,NC,27870,E,Private,,36.4230867,-77.6360456,47027,P,,,J1772
Bluffton,SC,29910,E,Public,ChargePoint Network,32.2449027,-80.8316589,67326,,,,J1772
San Francisco,CA,94107,E,Public,ChargePoint Network,37.7515068,-122.3904114,38928,,,,NEMA520 J1772
Hurricane,WV,25526,E,Public,Blink Network,38.438579,-82.01759,60778,,,,J1772
Austin,TX,78727,E,Public,ChargePoint Network,30.4223444,-97.7161692,41269,,,,NEMA520 J1772
San Juan Capistrano,CA,92675,E,Public,GE WattStation,33.5214987,-117.6259801,72731,,,,J1772
Fort Collins,CO,80526,E,Public,ChargePoint Network,40.5567185,-105.0866813,71018,,,,J1772
Dallas,TX,75201,E,Public,Blink Network,32.794261,-96.801416,41503,,,,J1772
Merced,CA,95343,E,Public,ChargePoint Network,37.3637343,-120.4311096,67322,,,,J1772
Walnut Creek,CA,94597,E,Public,ChargePoint Network,37.9292452,-122.0584534,42687,,,,NEMA520 J1772
Encinitas,CA,92024,E,Public,,33.03708,-117.284,7262,P,,,J1772
Coconut Creek,FL,33073,E,Public,ChargePoint Network,26.2752399,-80.1845602,63834,,,,J1772
Santa Rosa,CA,95403,E,Public,ChargePoint Network,38.5079625,-122.8131417,49349,,,,NEMA520 J1772
Mechanicsburg,PA,17050,E,Public,,40.243083,-76.992953,64062,SG,,,CHADEMO
Miami,FL,33166,E,Private,,25.8321114,-80.313795,41102,T,,,J1772
Des Moines,IA,50309,E,Public,ChargePoint Network,41.5816512,-93.6204949,71478,,,,J1772
New York,NY,11371,E,Public,ChargePoint Network,40.7703297,-73.8656832,68801,,,,J1772
New York,NY,10019,E,Public,Tesla,40.7643934,-73.9826075,74463,P,,,TESLA
Knoxville,TN,37921,E,Private,Blink Network,35.960143,-84.003873,50882,,,,J1772
National City,CA,91950,E,Public,ChargePoint Network,32.6556581,-117.0986861,65937,,,,J1772
Herndon,VA,20170,E,Public,ChargePoint Network,38.9642906,-77.4203949,36948,,,,NEMA520 J1772
Baton Rouge,LA,70808,E,Public,Tesla,30.4226856,-91.153792,65729,P,,,TESLA
Boise,ID,83709,E,Public - Call ahead,,43.60109,-116.279273,70538,P,,,J1772
Johnson City,TX,78636,E,Public,Tesla,30.2764917,-98.4022525,75133,P,,,TESLA
Schenectady,NY,12304,E,Public,GE WattStation,42.7754,-73.8932278,72737,,,,J1772
Shreveport,LA,71105,E,Private,,32.421725,-93.7219889,49806,P,,,J1772
Milford,CT,6460,E,Public,,41.2225623,-73.0546839,73855,LG,,,J1772
Auburn,MA,1501,E,Public,ChargePoint Network,42.1809378,-71.8684688,68249,,,,J1772
Oakland,CA,94612,E,Public,ChargePoint Network,37.806488,-122.270401,49335,,,,NEMA520 J1772
Champaign,IL,61820,E,Public,ChargePoint Network,40.0977834,-88.2399715,70626,,,,J1772
El Paso,TX,79924,E,Public,Blink Network,31.890965,-106.409169,66504,,,,J1772
Cazadero,CA,95421,E,Public,ChargePoint Network,38.656604,-123.338969,70027,,,,J1772
New York,NY,10075,E,Public,Tesla,40.7717035,-73.9556988,74455,P,,,TESLA
Palos Hills,IL,60465,E,Public,Blink Network,41.693022,-87.839537,51268,,,,J1772
Lodi,CA,95240,E,Public,,38.13437,-121.2884,49122,LG,,,J1772
Norwalk,CT,6854,E,Public,,41.102614,-73.450294,62493,P,,,J1772
Akron,OH,44313,E,Public,Tesla,41.1377049,-81.546741,61817,P,,,TESLA
Solomons,MD,20688,E,Public,SemaCharge Network,38.336064,-76.465249,66322,,,,J1772
Carmel,CA,93921,E,Public,Blink Network,36.552447,-121.921318,63748,,,,J1772
Tustin,CA,92782,T,TEMPORARILY UNAVAILABLE (Public),,33.724539,-117.793058,50158,P,,,J1772
Jackson,WY,83001,E,Public,ChargePoint Network,43.4797126,-110.7618308,61998,,,,J1772
Cary,NC,27513,E,Private,GE WattStation,35.827017,-78.7964271,73082,,,,J1772
Boynton Beach,FL,33435,E,Public,,26.527602,-80.063074,51736,LG,,,J1772
Portage,IN,46368,E,Public,ChargePoint Network,41.548265,-87.1636475,65795,,,,J1772
San Diego,CA,92106,E,Public,Blink Network,32.725288,-117.22891,50959,,,,J1772
Wilmington,CA,90744,E,Private - Government only,,33.7729784,-118.2658228,25171,LG,,,
Greenwood,IN,46143,E,Private,,39.599422,-86.107108,52541,P,,,J1772
Portland,OR,97204,E,Public,ChargePoint Network,45.5225313,-122.6743994,60943,,,,J1772
St. Paul,MN,55103,E,Public,,44.9554,-93.105642,49521,SG,,,J1772
Austin,TX,78750,E,Public,ChargePoint Network,30.4365941,-97.7776165,68821,,,,J1772
Santa Clara,CA,95054,E,Private,GE WattStation,37.38596413,-121.9671893,72778,,,,J1772
Downers Grove,IL,60515,E,Private,,41.8072299,-88.026058,46818,P,,,J1772
Clarksville,MD,21029,E,Private,,39.213077,-76.944264,47691,P,,,J1772
Sisters,OR,97759,E,Public - Call ahead,Tesla,44.3770105,-121.6533875,73738,P,,,TESLA
La Jolla,CA,92037,E,Public,Blink Network,32.8841,-117.242789,51056,,,,J1772
Columbus,GA,31904,E,Private,,32.540267,-84.965321,46650,P,,,J1772
Falmouth,ME,4105,E,Public,,43.7416865,-70.2197734,49818,P,,,J1772
Jacksonville,FL,32218,E,Public,ChargePoint Network,30.4043788,-81.6435589,73145,,,,J1772
Sacramento,CA,95811,E,Public,ChargePoint Network,38.5727839,-121.5035081,63199,,,,J1772
Vienna,VA,22180,E,Public,SemaCharge Network,38.8812732,-77.2296667,73500,,,,J1772
Elgin,IL,60120,E,Public,ChargePoint Network,42.0402238,-88.2850603,63788,,,,J1772
Lancaster ,CA,93535,E,Public,,34.7041203,-118.12419,63046,LG,,,J1772
Cambridge,MA,2141,E,Public,ChargePoint Network,42.3730581,-71.0785765,71027,,,,J1772
Los Angeles,CA,90041,E,Public,ChargePoint Network,34.1393691,-118.2168957,61825,,,,J1772
Lancaster,CA,93534,E,Public - Card key at all times,SemaCharge Network,34.66107924,-118.1419107,72508,,,,J1772
Denver,CO,80202,E,Public,,39.742308,-104.997556,53944,LG,,,J1772
Bloomington,IN,47401,E,Private,,39.164937,-86.491154,47140,P,,,J1772
Conshohocken,PA,19428,E,Public - Call ahead,,40.1028291,-75.3093634,47745,P,,,J1772
Vacaville,CA,95687,E,Public - Call ahead,,38.381441,-121.941218,39953,P,,,J1772
Las Vegas,NV,89109,E,Public,ChargePoint Network,36.1370972,-115.166792,60057,,,,J1772
Fremont,CA,94538,E,Public - Card key at all times,eVgo Network,37.53419876,-121.9970703,71564,,,,J1772
North Attleborough,MA,2760,E,Public - Card key at all times,eVgo Network,41.94620132,-71.35047913,69461,,,,CHADEMO
Houston,TX,77079,E,Public - Card key at all times,eVgo Network,29.78584671,-95.59980774,69563,,,,CHADEMO
Pflugerville,TX,78660,E,Public,ChargePoint Network,30.4424329,-97.6287991,51108,,,,NEMA520 J1772
Del Mar,CA,92014,E,Public,Blink Network,32.960135,-117.265974,48825,,,,J1772
Boulder,CO,80303,E,Public,Tesla,40.00164871,-105.2573919,64931,P,,,TESLA J1772
Wilsonville,OR,97070,E,Public,,45.3346197,-122.7667972,65944,P,,,J1772
Klamath Falls,OR,97601,E,Public,Tesla,42.2770945,-121.8849965,73776,P,,,TESLA
Los Angeles,CA,90017,E,Public,Tesla,34.0529543,-118.2641629,70376,P,,,TESLA
Amesbury,MA,1913,E,Public,,42.834241,-70.956431,68426,LG,,,J1772
